Joshua Project People Group Data

PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
19921,CB,kxm,0,"Khmer, Northern","Khmer, Northern",P,5614
21457,CB,hkn,0,Mel-Khaonh,Mel-Khaonh,P,417
10136,CD,mgb,0,Mararit,Mararit,P,109483
10289,CD,amj,0,Amdang,Amdang,P,
10289,CD,shu,0,"Arabic, Chadian","Arabic, Chadian",S,
10537,CD,shu,0,"Arabic, Chadian","Arabic, Chadian",P,15881
10559,CD,fui,0,"Fulfulde, Bagirmi","Fulfulde, Bagirmi",P,53395
10634,CD,mse,0,Musey,Musey,P,489404
10685,CD,bva,0,Barein,Barein,P,16541
10692,CD,bmi,0,Bagirmi,Bagirmi,P,180549
10756,CD,bjv,0,Bedjond,Bedjond,P,
10807,CD,btf,0,Birgit,Birgit,P,33860
10810,CD,bdo,7987,Morom,"Morom: Bernde",P,12165
10813,CD,bes,0,Besme,Besme,P,4952
10833,CD,zag,0,Zaghawa,Zaghawa,P,12103
10834,CD,bid,2984,Bidiyo,"Bidiyo: Bidio",P,
10845,CD,mne,14489,Naba,"Naba: Bilala",P,320894
10908,CD,dau,9080,"Daju, Dar Sila","Daju, Dar Sila: Sila",P,128358
10915,CD,bvo,0,Bolgo,Bolgo,P,7258
10929,CD,glc,0,"Bon Gula","Bon Gula",P,4290
10945,CD,bvf,0,Boor,Boor,P,337
10949,CD,fuv,9927,"Fulfulde, Nigerian","Fulfulde, Nigerian: Kano-katsina",P,
10976,CD,bub,0,Bua,Bua,P,31093
10981,CD,bdm,8417,Buduma,"Buduma: Southern Buduma",P,173379
11001,CD,dzg,0,Dazaga,Dazaga,P,74235
11189,CD,fni,0,Fania,Fania,P,
11219,CD,fgr,0,Fongoro,Fongoro,S,
11219,CD,fvr,0,Fur,Fur,P,
11234,CD,fra,0,French,French,P,22341
11266,CD,vkj,0,Kujarge,Kujarge,P,5456
11267,CD,mne,2966,Naba,"Naba: Kouka",P,
11267,CD,shu,0,"Arabic, Chadian","Arabic, Chadian",S,
11468,CD,dgk,0,Dagba,Dagba,P,22767
11490,CD,daa,0,Dangaleat,Dangaleat,P,151104
11518,CD,dzg,9191,Dazaga,"Dazaga: Azzaga",P,646063
11527,CD,shu,0,"Arabic, Chadian","Arabic, Chadian",P,22425
11774,CD,fub,0,"Fulfulde, Adamawa","Fulfulde, Adamawa",P,366385
11779,CD,fvr,0,Fur,Fur,P,39391
11790,CD,gab,0,Gabri,Gabri,P,107621
11792,CD,gdk,0,"Gadang (Chad)","Gadang (Chad)",P,8940
11886,CD,gid,0,Gidar,Gidar,P,
11926,CD,gqr,0,Gor,Gor,P,206100
11929,CD,gdm,0,Laal,Laal,P,2344
11934,CD,gvl,0,Gulay,Gulay,P,658581
11983,CD,glu,0,"Gula (Chad)","Gula (Chad)",P,32222
11984,CD,glj,0,"Gula Iro","Gula Iro",P,
11987,CD,mxf,0,Malgbe,Malgbe,P,
12070,CD,hau,0,Hausa,Hausa,P,
12083,CD,apd,7151,"Arabic, Sudanese","Arabic, Sudanese: Western Sudanese",P,468580
12335,CD,jyy,0,Jaya,Jaya,P,8875
12338,CD,jeu,0,"Jonkor Bourmataguil","Jonkor Bourmataguil",P,
12367,CD,mmy,0,Migaama,Migaama,P,62569
12385,CD,ksp,0,Kabba,Kabba,P,74597
12386,CD,kwg,0,"Kaba Deme, Sara","Kaba Deme, Sara",P,
12388,CD,kxj,0,Kulfa,Kulfa,P,15853
12389,CD,kwv,4928,"Kaba Naa, Sara","Kaba Naa, Sara: Kaba Na",P,
12391,CD,kvf,0,Kabalai,Kabalai,P,72139
12434,CD,ckq,0,Kajakse,Kajakse,P,53378
12489,CD,kbl,0,Kanembu,Kanembu,P,
12509,CD,knc,0,"Kanuri, Yerwa","Kanuri, Yerwa",P,
12529,CD,kzr,0,Karang,Karang,P,3799
12618,CD,klf,0,Kendeje,Kendeje,P,5816
12620,CD,kyq,0,Kenga,Kenga,P,142996
12634,CD,ker,0,Kera,Kera,P,179584
12675,CD,kie,0,Kibet,Kibet,P,
12687,CD,kia,0,Kim,Kim,P,
12694,CD,kqp,0,Kimre,Kimre,P,49490
12746,CD,kou,0,Koke,Koke,P,2426
12814,CD,kqx,0,Mser,Mser,P,3491
12816,CD,kot,0,Lagwan,Lagwan,P,1862
12837,CD,dzg,0,Dazaga,Dazaga,P,187341
12864,CD,xuo,0,Kuo,Kuo,P,25127
12909,CD,kvi,0,Kwang,Kwang,P,
12953,CD,lap,0,Laka,Laka,P,235522
13180,CD,mde,0,"Maba (Chad)","Maba (Chad)",P,
13216,CD,shu,0,"Arabic, Chadian","Arabic, Chadian",P,37450
13230,CD,xmj,0,Majera,Majera,P,1678
13270,CD,ndm,0,Ndam,Ndam,P,
13335,CD,nmc,0,Ngam,Ngam,P,176440
13370,CD,nnn,0,Ngete,Ngete,P,42711
13392,CD,nie,0,Niellim,Niellim,P,
13500,CD,mcs,0,Mambai,Mambai,P,6139
13507,CD,mge,0,Mango,Mango,P,132877
13532,CD,mgb,0,Mararit,Mararit,P,62018
13535,CD,mpg,0,Marba,Marba,P,363633
13537,CD,mvu,0,Marfa,Marfa,P,24288
13560,CD,mcn,0,Masana,Masana,P,
13575,CD,msv,0,Maslam,Maslam,P,
13577,CD,shu,0,"Arabic, Chadian","Arabic, Chadian",P,46142
13578,CD,mls,0,Masalit,Masalit,P,150794
13595,CD,mcw,0,"Mawa (Chad)","Mawa (Chad)",P,21364
13621,CD,mpk,0,"Mbara (Chad)","Mbara (Chad)",P,5456
13642,CD,mdd,0,Mbum,Mbum,P,45053
13653,CD,mne,0,Naba,Naba,P,44982
13690,CD,zim,0,Mesme,Mesme,P,
13691,CD,mes,0,Masmaje,Masmaje,P,103778
13722,CD,bmi,0,Bagirmi,Bagirmi,P,
13722,CD,mlj,0,Miltu,Miltu,S,
13733,CD,mvh,14101,Mulgi,"Mulgi: Mire",P,10213
13762,CD,mou,0,Mogum,Mogum,P,
13773,CD,moz,0,Mukulu,Mukulu,P,
13840,CD,mug,0,Musgu,Musgu,P,
13844,CD,mpi,0,Mpade,Mpade,P,6878
13852,CD,mub,0,Mubi,Mubi,P,142294
13868,CD,mua,0,Mundang,Mundang,P,
13941,CD,nnc,0,Nancere,Nancere,P,184400
14107,CD,nzy,0,Nzakambay,Nzakambay,P,
14285,CD,pnz,0,"Pana (Central African Republic)","Pana (Central African Republic)",P,
14376,CD,lme,0,Peve,Peve,P,100737
14592,CD,rou,0,Runga,Runga,P,86640
14602,CD,ndy,0,Luto,Luto,P,
14618,CD,djc,0,"Daju, Dar Daju","Daju, Dar Daju",P,85572
14620,CD,saa,0,Saba,Saba,P,4350
14624,CD,sor,0,Soumraye,Soumraye,P,29906
14728,CD,sag,0,Sango,Sango,P,76795
14761,CD,mwm,0,Sar,Sar,P,595834
14762,CD,myb,0,Mbay,Mbay,P,
14763,CD,sba,0,Ngambay,Ngambay,P,2156518
14775,CD,swy,0,Sarua,Sarua,P,7152
14926,CD,shu,0,"Arabic, Chadian","Arabic, Chadian",P,3838667
14941,CD,sys,0,Sinyar,Sinyar,P,38483
14975,CD,sok,0,Sokoro,Sokoro,P,21989
14978,CD,aao,0,"Arabic, Algerian Saharan","Arabic, Algerian Saharan",P,50496
15125,CD,sjg,0,Assangori,Assangori,P,
15129,CD,sbj,0,Surbakhal,Surbakhal,P,24683
15221,CD,shu,0,"Arabic, Chadian","Arabic, Chadian",S,
15221,CD,tma,0,"Tama (Chad)","Tama (Chad)",P,
15316,CD,tuq,0,Tedaga,Tedaga,P,114964
15520,CD,tng,0,Tobanga,Tobanga,P,100737
15567,CD,trj,0,Toram,Toram,P,27533
15614,CD,tui,0,Tupuri,Tupuri,P,243535
15630,CD,tmc,0,Tumak,Tumak,P,101842
15645,CD,tug,17795,Tunia,"Tunia: Tunya",P,9100
15655,CD,pga,0,"Arabic, Juba","Arabic, Juba",P,49830
15679,CD,ubi,0,Ubi,Ubi,P,9245
16080,CD,zag,0,Zaghawa,Zaghawa,P,209349
16084,CD,zna,0,"Zan Gula","Zan Gula",P,14887
17512,CD,dai,0,Day,Day,P,201342
18816,CD,dsi,0,Disa,Disa,P,7417
18975,CD,zrn,19370,Zerenkel,"Zerenkel: Zirenkel",P,8558
19000,CD,lln,0,"Lele (Chad)","Lele (Chad)",P,114315
19007,CD,cds,0,"Chadian Sign Language","Chadian Sign Language",P,82118
19049,CD,kth,0,Karanga,Karanga,P,
19050,CD,hed,0,Herde,Herde,P,134318
19206,CD,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,21590
19208,CD,eng,0,English,English,P,1052
19287,CD,tax,0,Tamki,Tamki,P,1675
21008,CD,kth,11596,Karanga,"Karanga: Bakha",P,3767
10375,CE,acm,0,"Arabic, Mesopotamian","Arabic, Mesopotamian",P,5679
11283,CE,tam,0,Tamil,Tamil,P,745228
12213,CE,mfe,0,Morisyen,Morisyen,P,4131
13437,CE,sci,0,"Sri Lankan Malay Creole","Sri Lankan Malay Creole",P,56136
15234,CE,tam,0,Tamil,Tamil,P,1244232
16162,CE,tel,0,Telugu,Telugu,P,844
16172,CE,mal,0,Malayalam,Malayalam,S,
16172,CE,tam,0,Tamil,Tamil,P,
16187,CE,ben,0,Bengali,Bengali,S,
16187,CE,hin,0,Hindi,Hindi,S,
16187,CE,tam,0,Tamil,Tamil,P,
16187,CE,tel,0,Telugu,Telugu,S,
16207,CE,tam,0,Tamil,Tamil,P,17449
16318,CE,guj,0,Gujarati,Gujarati,S,
16318,CE,hin,0,Hindi,Hindi,S,
16318,CE,tam,0,Tamil,Tamil,P,
16318,CE,tel,0,Telugu,Telugu,S,
16444,CE,mal,0,Malayalam,Malayalam,S,
16444,CE,tam,0,Tamil,Tamil,P,
16518,CE,tam,0,Tamil,Tamil,P,
16518,CE,tel,0,Telugu,Telugu,S,
16521,CE,ben,0,Bengali,Bengali,S,
16521,CE,guj,0,Gujarati,Gujarati,S,
16521,CE,hin,0,Hindi,Hindi,S,
16521,CE,kan,0,Kannada,Kannada,S,
16521,CE,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,
16521,CE,tam,0,Tamil,Tamil,P,
16521,CE,tel,0,Telugu,Telugu,S,
16543,CE,idb,0,Indo-Portuguese,Indo-Portuguese,S,
16543,CE,sin,0,Sinhala,Sinhala,P,
16600,CE,tam,0,Tamil,Tamil,P,29400
16709,CE,tam,0,Tamil,Tamil,P,11599
16842,CE,knn,0,Konkani,Konkani,P,2503
16932,CE,tel,0,Telugu,Telugu,P,1337
16961,CE,xxx,0,"Language Unknown","Language unknown",P,29149
16962,CE,tam,0,Tamil,Tamil,P,10091
16965,CE,tam,0,Tamil,Tamil,P,75274
17000,CE,jav,0,Javanese,Javanese,P,9338
17057,CE,tam,0,Tamil,Tamil,P,19037
17110,CE,tam,0,Tamil,Tamil,P,3689
17199,CE,tam,0,Tamil,Tamil,P,86089
17316,CE,hin,0,Hindi,Hindi,S,
17316,CE,tam,0,Tamil,Tamil,P,
17341,CE,tam,0,Tamil,Tamil,P,4392
17427,CE,div,0,Maldivian,Maldivian,P,2101
17435,CE,mal,0,Malayalam,Malayalam,P,
17435,CE,tam,0,Tamil,Tamil,S,
17452,CE,mal,0,Malayalam,Malayalam,P,11800
17459,CE,tam,0,Tamil,Tamil,P,203286
17530,CE,guj,0,Gujarati,Gujarati,P,2292
17591,CE,mal,0,Malayalam,Malayalam,S,
17591,CE,tam,0,Tamil,Tamil,P,
17735,CE,mal,0,Malayalam,Malayalam,S,
17735,CE,tam,0,Tamil,Tamil,P,
17766,CE,tam,0,Tamil,Tamil,P,23580
17767,CE,tam,0,Tamil,Tamil,P,18565
17825,CE,tam,0,Tamil,Tamil,P,5498
17844,CE,mal,0,Malayalam,Malayalam,S,
17844,CE,tam,0,Tamil,Tamil,P,
17846,CE,tam,0,Tamil,Tamil,P,1970
17886,CE,mal,0,Malayalam,Malayalam,S,
17886,CE,tam,0,Tamil,Tamil,P,
17911,CE,tam,0,Tamil,Tamil,P,4995
17975,CE,sin,0,Sinhala,Sinhala,P,19499
18002,CE,tam,0,Tamil,Tamil,P,3679
18007,CE,tam,0,Tamil,Tamil,P,1558
18045,CE,ben,0,Bengali,Bengali,S,
18045,CE,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,
18045,CE,tam,0,Tamil,Tamil,P,
18045,CE,tel,0,Telugu,Telugu,S,
18045,CE,urd,0,Urdu,Urdu,S,
18072,CE,tam,0,Tamil,Tamil,P,1287
18084,CE,ben,0,Bengali,Bengali,S,
18084,CE,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,
18084,CE,pnb,0,"Punjabi, Western","Punjabi, Western",S,
18084,CE,snd,0,Sindhi,Sindhi,S,
18084,CE,tam,0,Tamil,Tamil,P,
18084,CE,tel,0,Telugu,Telugu,S,
18084,CE,urd,0,Urdu,Urdu,S,
18140,CE,snd,0,Sindhi,Sindhi,P,1116
18150,CE,hin,0,Hindi,Hindi,S,
18150,CE,tam,0,Tamil,Tamil,P,
18211,CE,kan,0,Kannada,Kannada,S,
18211,CE,sin,0,Sinhala,Sinhala,S,
18211,CE,tam,0,Tamil,Tamil,P,
18211,CE,tel,0,Telugu,Telugu,S,
18229,CE,ben,0,Bengali,Bengali,S,
18229,CE,tam,0,Tamil,Tamil,P,
18314,CE,hin,0,Hindi,Hindi,S,
18314,CE,mal,0,Malayalam,Malayalam,S,
18314,CE,tam,0,Tamil,Tamil,P,
18314,CE,tel,0,Telugu,Telugu,S,
18317,CE,mal,0,Malayalam,Malayalam,S,
18317,CE,tam,0,Tamil,Tamil,P,
18320,CE,tam,0,Tamil,Tamil,P,3277
18322,CE,tam,0,Tamil,Tamil,P,46285
18323,CE,mal,0,Malayalam,Malayalam,S,
18323,CE,tam,0,Tamil,Tamil,P,
19007,CE,sqs,0,"Sri Lankan Sign Language","Sri Lankan Sign Language",P,73676
19655,CE,tam,0,Tamil,Tamil,P,5347
19695,CE,tam,0,Tamil,Tamil,P,
19695,CE,tel,0,Telugu,Telugu,S,
20707,CE,tam,0,Tamil,Tamil,P,18776
20802,CE,tam,0,Tamil,Tamil,P,6895
21378,CE,tam,0,Tamil,Tamil,P,9629
21380,CE,tam,0,Tamil,Tamil,P,8905
21383,CE,tam,0,Tamil,Tamil,P,3669
21385,CE,sin,0,Sinhala,Sinhala,P,66207
21386,CE,tam,0,Tamil,Tamil,P,16695
21387,CE,sin,0,Sinhala,Sinhala,P,124062
21388,CE,sin,0,Sinhala,Sinhala,P,412774
21389,CE,sin,0,Sinhala,Sinhala,P,403587
21390,CE,sin,0,Sinhala,Sinhala,P,7408
21391,CE,sin,0,Sinhala,Sinhala,P,16092
21392,CE,sin,0,Sinhala,Sinhala,P,7548
21393,CE,sin,0,Sinhala,Sinhala,P,8795
21394,CE,sin,0,Sinhala,Sinhala,P,41039
21395,CE,sin,0,Sinhala,Sinhala,P,791866
21396,CE,sin,0,Sinhala,Sinhala,P,11649
21397,CE,sin,0,Sinhala,Sinhala,P,830453
21398,CE,sin,0,Sinhala,Sinhala,P,20977
21399,CE,sin,0,Sinhala,Sinhala,P,609034
21400,CE,sin,0,Sinhala,Sinhala,P,29792
21401,CE,sin,0,Sinhala,Sinhala,P,29842
21402,CE,sin,0,Sinhala,Sinhala,P,1900
21403,CE,sin,0,Sinhala,Sinhala,P,364136
21404,CE,sin,0,Sinhala,Sinhala,P,5860
21405,CE,sin,0,Sinhala,Sinhala,P,18545
21406,CE,sin,0,Sinhala,Sinhala,P,20876
21407,CE,sin,0,Sinhala,Sinhala,P,265001
21408,CE,sin,0,Sinhala,Sinhala,P,98623
21410,CE,tam,0,Tamil,Tamil,P,212925
21411,CE,sin,0,Sinhala,Sinhala,P,1175039
21412,CE,sin,0,Sinhala,Sinhala,P,16695
21413,CE,sin,0,Sinhala,Sinhala,P,31008
21414,CE,sin,0,Sinhala,Sinhala,P,2071
21415,CE,tam,0,Tamil,Tamil,P,231469
21417,CE,sin,0,Sinhala,Sinhala,P,16434
21421,CE,tam,0,Tamil,Tamil,P,48336
21422,CE,sin,0,Sinhala,Sinhala,P,1265711
21423,CE,sin,0,Sinhala,Sinhala,P,32656
21424,CE,tam,0,Tamil,Tamil,P,35209
21426,CE,tam,0,Tamil,Tamil,P,2442
21427,CE,sin,0,Sinhala,Sinhala,P,33320
21428,CE,tam,0,Tamil,Tamil,P,35471
21429,CE,sin,0,Sinhala,Sinhala,P,265483
21431,CE,sin,0,Sinhala,Sinhala,P,9689
21432,CE,sin,0,Sinhala,Sinhala,P,64740
21433,CE,sin,0,Sinhala,Sinhala,P,397355
21434,CE,sin,0,Sinhala,Sinhala,P,1900
21435,CE,sin,0,Sinhala,Sinhala,P,163393
21436,CE,sin,0,Sinhala,Sinhala,P,340345
21440,CE,tam,0,Tamil,Tamil,P,6443
21441,CE,tam,0,Tamil,Tamil,P,3387
21442,CE,tam,0,Tamil,Tamil,P,2674
21443,CE,tam,0,Tamil,Tamil,P,22907
21445,CE,sin,0,Sinhala,Sinhala,P,1638
21449,CE,sin,0,Sinhala,Sinhala,P,1337
21450,CE,tam,0,Tamil,Tamil,P,3337
21451,CE,sin,0,Sinhala,Sinhala,P,8952167
21452,CE,sin,0,Sinhala,Sinhala,P,84672
21453,CE,tam,0,Tamil,Tamil,P,78882
21537,CE,ben,0,Bengali,Bengali,S,
21537,CE,pbt,0,"Pashto, Southern","Pashto, Southern",S,
21537,CE,tam,0,Tamil,Tamil,P,
21537,CE,urd,0,Urdu,Urdu,S,
21552,CE,mal,0,Malayalam,Malayalam,S,
21552,CE,tam,0,Tamil,Tamil,P,
21602,CE,mal,0,Malayalam,Malayalam,S,
21602,CE,tam,0,Tamil,Tamil,P,
21603,CE,tam,0,Tamil,Tamil,P,5227
21605,CE,tam,0,Tamil,Tamil,P,17399
21607,CE,mal,0,Malayalam,Malayalam,S,
21607,CE,tam,0,Tamil,Tamil,P,
21609,CE,tam,0,Tamil,Tamil,P,4051
21630,CE,tam,0,Tamil,Tamil,P,11589
10233,CF,akw,0,Akwa,Akwa,P,53163
10277,CF,mdt,0,Mbere,Mbere,P,
10542,CF,bvx,0,Dibole,Dibole,P,
10599,CF,bkw,0,Bekwel,Bekwel,P,
10643,CF,nda,0,Ndasa,Ndasa,P,10603
10647,CF,bgf,0,Bangandu,Bangandu,P,
10650,CF,bni,0,Bangi,Bangi,P,134672
10727,CF,tsa,0,Tsaangi,Tsaangi,P,29112
10742,CF,gya,0,"Gbaya, Northwest","Gbaya, Northwest",P,
10743,CF,nga,0,Ngbaka,Ngbaka,P,8471
10859,CF,axk,18408,"Yaka (Central African Republic)","Yaka (Central African Republic): Beka",P,49463
10927,CF,zmx,0,Bomitaba,Bomitaba,P,
10928,CF,bmw,0,Bomwali,Bomwali,P,62847
10937,CF,bui,0,Bongili,Bongili,P,14664
10943,CF,bok,0,Bonjo,Bonjo,P,7167
11007,CF,bum,0,"Bulu (Cameroon)","Bulu (Cameroon)",P,
11187,CF,fan,0,"Fang (Equatorial Guinea)","Fang (Equatorial Guinea)",P,
11234,CF,fra,0,French,French,P,14420
11276,CF,nzu,0,Teke-Nzikou,Teke-Nzikou,P,145738
11707,CF,tek,0,"Teke, Ibali","Teke, Ibali",P,76845
11995,CF,gdi,0,Gundi,Gundi,P,3775
12070,CF,hau,0,Hausa,Hausa,P,
12436,CF,kkj,0,Kako,Kako,P,16457
12774,CF,kng,0,Koongo,Koongo,P,32407
12822,CF,koh,0,Koyo,Koyo,P,1803
12862,CF,njx,0,Kunyi,Kunyi,P,173577
12904,CF,kwc,0,Likwala,Likwala,P,99999
12962,CF,ldi,0,Laari,Laari,P,201266
13068,CF,lin,0,Lingala,Lingala,P,269621
13081,CF,loq,0,Lobala,Lobala,P,
13152,CF,lup,0,Lumbu,Lumbu,P,7031
13344,CF,nbm,0,"Ngbaka Ma'bo","Ngbaka Ma'bo",P,201266
13362,CF,nra,0,Ngom,Ngom,P,9467
13382,CF,nbw,0,"Ngbandi, Southern","Ngbandi, Southern",P,3537
13614,CF,mbm,0,Ombamba,Ombamba,P,29112
13619,CF,zmn,0,Mbangwe,Mbangwe,P,3537
13620,CF,zmz,0,Mbandja,Mbandja,P,18935
13634,CF,mdw,0,Mbosi,Mbosi,P,670055
13638,CF,mdu,13916,Mboko,"Mboko: Ngare",P,59494
13646,CF,bwz,0,Bwisi,Bwisi,P,7210
13766,CF,mow,0,Moi,Moi,P,7237
13792,CF,moj,0,Monzombo,Monzombo,P,19109
13795,CF,mkw,0,"Kituba (Congo)","Kituba (Congo)",P,2215198
13999,CF,ngz,0,Ngungwel,Ngungwel,P,138932
14033,CF,teg,17315,Teke-Tege,"Teke-Tege: Njiningi",P,104654
14109,CF,nzb,0,Njebi,Njebi,P,29112
14110,CF,ozm,12258,Koonzime,"Koonzime: Nzime",P,3611
14429,CF,pmm,0,Pol,Pol,P,12708
14484,CF,puu,0,Punu,Punu,P,20886
14605,CF,kin,0,Kinyarwanda,Kinyarwanda,P,26573
14728,CF,sag,0,Sango,Sango,P,148102
15011,CF,ifm,17318,Teke-Wuumu,"Teke-Wuumu: Fuumu",P,
15068,CF,kkw,0,Teke-Kukuya,Teke-Kukuya,P,82365
15122,CF,sdj,0,Suundi,Suundi,P,273418
15385,CF,tyi,0,Teke-Tsaayi,Teke-Tsaayi,P,203577
15414,CF,wol,0,Wolof,Wolof,P,14999
15421,CF,wum,0,Wumbvu,Wumbvu,P,13417
15792,CF,vif,0,Vili,Vili,P,
16051,CF,yom,0,Kiyombe,Kiyombe,P,68803
17276,CF,koq,0,"Kota (Gabon)","Kota (Gabon)",P,20886
19007,CF,xxx,0,"Language Unknown","Language unknown",P,27641
19048,CF,ndn,0,Ngundi,Ngundi,P,5665
19056,CF,beq,0,Beembe,Beembe,P,153407
19175,CF,xku,0,Kaamba,Kaamba,P,3600
19343,CF,njy,0,Njyem,Njyem,P,6717
19376,CF,kxx,0,Likuba,Likuba,P,67089
19385,CF,ebo,0,Teke-Eboo,Teke-Eboo,P,43305
19489,CF,iyx,0,"Yaka (Congo)","Yaka (Congo)",P,47137
19589,CF,tyx,0,Teke-Tyee,Teke-Tyee,P,30567
19660,CF,dde,0,Doondo,Doondo,P,51376
19792,CF,lli,0,Teke-Laali,Teke-Laali,P,4456
10258,CG,alz,0,Alur,Alur,P,1583870
10271,CG,rwm,0,"Amba (Uganda)","Amba (Uganda)",P,8561
10323,CG,agh,0,Ngelima,Ngelima,P,33703
10366,CG,pae,0,Pagibete,Pagibete,P,67069
10375,CG,apc,0,"Arabic, Levantine","Arabic, Levantine",P,35069
10468,CG,asv,0,Asoa,Asoa,P,58346
10490,CG,auh,0,Aushi,Aushi,P,532557
10500,CG,avu,932,Avokaya,"Avokaya: Avukaya",P,80474
10526,CG,zne,0,Zande,Zande,P,2597531
10531,CG,bcp,0,"Bali (Democratic Republic of the Congo)","Bali (Democratic Republic of the Congo)",P,653787
10631,CG,bmg,0,Bamwe,Bamwe,P,76438
10648,CG,bbe,0,Bangba,Bangba,P,30648
10650,CG,bni,0,Bangi,Bangi,P,116014
10653,CG,bnx,0,Bangubangu,Bangubangu,P,728540
10679,CG,brm,0,Barambu,Barambu,P,79611
10743,CG,nga,0,Ngbaka,Ngbaka,P,2444487
10760,CG,bkf,0,Beeke,Beeke,P,2693
10782,CG,bem,0,Bemba,Bemba,P,718624
10783,CG,bmb,0,Bembe,Bembe,P,756764
10788,CG,bct,0,Bendi,Bendi,P,96098
10808,CG,bfa,0,Bari,Bari,P,34735
10861,CG,bpj,0,Bindji,Bindji,P,395248
10867,CG,liz,0,Libinza,Libinza,P,35184
10898,CG,bws,0,Bomboma,Bomboma,P,88061
10919,CG,bkt,0,Boloki,Boloki,P,34162
10921,CG,bzm,0,Bolondo,Bolondo,P,11487
10924,CG,boh,0,Boma,Boma,P,49103
10926,CG,bml,0,Bomboli,Bomboli,P,8797
10938,CG,bjo,0,"Banda, Mid-Southern","Banda, Mid-Southern",P,7040
10979,CG,buu,0,Budu,Budu,P,540545
10982,CG,bwl,0,Bwela,Bwela,P,18856
10990,CG,bja,0,Budja,Budja,P,
10990,CG,lin,0,Lingala,Lingala,S,
11003,CG,bli,0,Bolia,Bolia,P,204976
11024,CG,bkg,0,Buraka,Buraka,P,2778
11044,CG,buf,0,Bushoong,Bushoong,P,354280
11053,CG,byi,0,Buyu,Buyu,P,132301
11054,CG,bzo,0,Bozaba,Bozaba,P,21064
11055,CG,bww,0,Bwa,Bwa,P,539023
11063,CG,bwc,0,Bwile,Bwile,P,28179
11064,CG,tlj,0,Talinga-Bwisi,Talinga-Bwisi,P,70541
11221,CG,fom,0,Foma,Foma,P,29464
11227,CG,bip,0,Bila,Bila,P,111447
11234,CG,fra,0,French,French,P,113216
11257,CG,luj,0,Luna,Luna,P,119773
11276,CG,nzu,0,Teke-Nzikou,Teke-Nzikou,P,46540
11365,CG,cjk,0,Chokwe,Chokwe,P,1569146
11608,CG,doo,0,Dongo,Dongo,P,60638
11669,CG,dzn,0,Dzando,Dzando,P,22975
11671,CG,diz,0,Ding,Ding,P,352218
11707,CG,tek,17309,"Teke, Ibali","Teke, Ibali: Mosieno",P,
11716,CG,efe,0,Efe,Efe,P,60062
11733,CG,lol,20878,Mongo-Nkundu,"Mongo-Nkundu: Konda",P,3773461
11776,CG,flr,0,Fuliiru,Fuliiru,P,677760
11780,CG,fuu,0,Fulu,Fulu,P,44565
11841,CG,gbg,0,Gbanziri,Gbanziri,P,10558
11848,CG,yng,0,Yango,Yango,P,10558
11863,CG,lgz,0,Ligenza,Ligenza,P,151296
11864,CG,gey,0,Enya,Enya,P,35930
11893,CG,gix,0,Gilima,Gilima,P,44686
11912,CG,gox,0,Gobu,Gobu,P,44213
11942,CG,ell,0,Greek,Greek,P,74806
12048,CG,hba,0,Hamba,Hamba,P,
12048,CG,nkw,0,Nkutu,Nkutu,S,
12071,CG,hav,0,Havu,Havu,P,1149820
12115,CG,hoo,0,Holoholo,Holoholo,P,35222
12116,CG,hol,0,Holu,Holu,P,10898
12152,CG,hke,0,Hunde,Hunde,P,833764
12154,CG,hum,0,Hungana,Hungana,P,891
12398,CG,kcw,0,Kabwari,Kabwari,P,18896
12421,CG,kkq,0,Kaiku,Kaiku,P,29541
12439,CG,keo,0,Kakwa,Kakwa,P,198451
12452,CG,kbo,1349,Keliko,"Keliko: Kaliko",P,24142
12492,CG,kty,0,Kango,Kango,S,
12492,CG,kzy,0,"Kango (DRC, Tshopo district)","Kango (DRC, Tshopo district)",P,
12504,CG,khx,0,Kanu,Kanu,P,19230
12510,CG,kny,0,Kanyok,Kanyok,P,600609
12511,CG,kqn,0,Kaonde,Kaonde,P,94371
12611,CG,keb,0,Kele,Kele,S,
12611,CG,khy,0,"Kele (Democratic Republic of the Congo)","Kele (Democratic Republic of the Congo)",P,
12642,CG,kcv,0,Kete,Kete,P,18979
12703,CG,zmq,0,Mituku,Mituku,P,116513
12740,CG,bqu,8229,Boguru,"Boguru: Koguru",P,
12740,CG,zne,0,Zande,Zande,S,
12774,CG,kng,0,Koongo,Koongo,P,2705736
12775,CG,kwy,0,Kikongo,Kikongo,P,1226311
12776,CG,ktu,0,"Kituba (Democratic Republic of the Congo)","Kituba (Democratic Republic of the Congo)",P,13569199
12779,CG,koo,0,Konzo,Konzo,P,436305
12825,CG,kpl,0,Kpala,Kpala,P,10558
12846,CG,kmw,0,"Komo (Democratic Republic of the Congo)","Komo (Democratic Republic of the Congo)",P,993985
12886,CG,ksv,0,Kusu,Kusu,P,168972
12925,CG,kws,0,Kwese,Kwese,P,146668
12963,CG,lal,0,Lalia,Lalia,P,153240
12967,CG,lam,0,Lamba,Lamba,P,46374
